Document set number (Dnnn)
|    Summary type (M = multi-doc, P= single-doc)
|    | Base TREC document id
|    | |               Summary target size (10,50,100,200)
|    | |               |    Peer size (whitespace-delimited tokens)
|    | |               |    |  Document selector code (A-J)
|    | |               |    |  |
|    | |               |    |  |   Model summarizer code (A-J)
|    | |               |    |  |   | Assessor code (A-C,E-J)
|    | |               |    |  |   | |  Peer summarizer code (baseline[1-3], manual[A-J]submission, or system submission[15-31])
|    | |               |    |  |   | |  |      Count of quality questions with non-0 answers   
|    | |               |    |  |   | |  |      |  ######### 12 peer quality questions ask for counts of ERRORS 
|    | |               |    |  |   | |  |      |  Q1        (0 = 0, 1 = 1-5, 2 = 6-10, 3 = 11 or more)
|    | |               |    |  |   | |  |      |  | Q2      (No questions asked on 10-word summaries)
|    | |               |    |  |   | |  |      |  | | Q3
|    | |               |    |  |   | |  |      |  | | | Q4
|    | |               |    |  |   | |  |      |  | | | | Q5
|    | |               |    |  |   | |  |      |  | | | | |   Q6
|    | |               |    |  |   | |  |      |  | | | | |   | Q7
|    | |               |    |  |   | |  |      |  | | | | |   | | Q8 
|    | |               |    |  |   | |  |      |  | | | | |   | | | Q9
|    | |               |    |  |   | |  |      |  | | | | |   | | | | Q10
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | Q11
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | Q12
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   Fraction of unmarked peer units at least related to the model's subject
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        Number of peer units 
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   Number of marked peer units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   Number of unmarked peer units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   Number of model units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   Mean coverage
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     Median coverage
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     |     Sample standard deviation of coverage scores
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     |     |       Mean length-adjusted coverage
D063 P   AP890925-0124 100  18 J   E E  30     6  1 1 0 1 1   1 0 1 0 0 0 0   0.00     1   1   0   7   0.229 0.000 0.407   0.426 0.273 0.271  
D063 P   AP890922-0071 100 107 J   E E  31     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1   7   0.429 0.000 0.535   0.286 0.000 0.356  
D063 P   AP890922-0117 100 108 J   E E  31     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     4   1   3  10   0.280 0.000 0.454   0.187 0.000 0.303  
D063 P   AP890923-0012 100 115 J   E E  31     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   2   3   9   0.267 0.000 0.412   0.178 0.000 0.275  
D063 P   AP890923-0091 100 109 J   E E  31     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     4   2   2   9   0.267 0.000 0.374   0.178 0.000 0.249  
D063 P   AP890925-0124 100 112 J   E E  31     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2   7   0.543 0.800 0.513   0.362 0.533 0.342  
D063 P   AP890922-0071 100  93 J   E E   C     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     6   6   0   7   0.571 0.800 0.439   0.404 0.557 0.292  
D063 P   AP890922-0117 100 100 J   E E   C     1  0 0 1 0 0   0 0 0 0 0 0 0   1.00     8   5   3  10   0.460 0.300 0.499   0.307 0.200 0.333  
D063 P   AP890923-0012 100  95 J   E E   C     0  0 0 0 0 0   0 0 0 0 0 0 0   0.40     7   4   3   9   0.378 0.400 0.393   0.269 0.283 0.262  
D063 P   AP890923-0091 100  91 J   E E   C     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2   9   0.533 0.600 0.424   0.386 0.430 0.283  
D063 P   AP890925-0124 100  99 J   E E   C     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2   7   0.514 0.800 0.488   0.346 0.537 0.325  
D064 M --------------- 010   9 J   B B  16     0  - - - - -   - - - - - - -   1.00     1   0   1   1   0.000 0.000 0.000   0.033 0.033 0.000  
D064 M --------------- 010   7 J   B B  19     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.600 0.600 0.000   0.500 0.500 0.000  
D064 M --------------- 010   3 J   B B  20     0  - - - - -   - - - - - - -   0.00     1   0   1   1   0.000 0.000 0.000   0.233 0.233 0.000  
D064 M --------------- 010   8 J   B B  25     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.200 0.200 0.000   0.200 0.200 0.000  
D064 M --------------- 010   7 J   B B  26     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.400 0.400 0.000   0.367 0.367 0.000  
D064 M --------------- 010  10 J   B B  29     0  - - - - -   - - - - - - -   1.00     1   0   1   1   0.000 0.000 0.000   0.000 0.000 0.000  
D064 M --------------- 010  11 J   B B   E     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.800 0.800 0.000   0.533 0.533 0.000  
D064 M --------------- 050  48 J   B B  16     3  1 0 0 0 0   1 0 0 0 0 0 1   0.00     1   1   0   6   0.133 0.200 0.103   0.102 0.147 0.069  
D064 M --------------- 050  47 J   B B  19     2  0 0 0 1 0   0 0 0 0 0 0 1   0.00     3   3   0   6   0.333 0.300 0.273   0.242 0.220 0.182  
D064 M --------------- 050  33 J   B B   2     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   6   0.033 0.000 0.082   0.136 0.113 0.054  
D064 M --------------- 050  29 J   B B  20     2  1 1 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   6   0.033 0.000 0.082   0.162 0.140 0.054  
D064 M --------------- 050  27 J   B B  24     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   6   0.167 0.000 0.320   0.264 0.153 0.214  
D064 M --------------- 050  41 J   B B  25     5  3 0 0 1 1   0 0 0 0 0 1 1   1.00     3   2   1   6   0.133 0.200 0.103   0.149 0.193 0.069  
D064 M --------------- 050  43 J   B B  26     3  1 0 0 0 0   1 0 0 0 0 0 1   1.00     5   3   2   6   0.233 0.200 0.294   0.202 0.180 0.196  
D064 M --------------- 050  39 J   B B  28     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   6   0.067 0.000 0.103   0.118 0.073 0.069  
D064 M --------------- 050  69 J   B B  29     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     2   2   0   6   0.100 0.000 0.167   0.067 0.000 0.112  
D064 M --------------- 050  65 J   B B   3     4  1 0 0 0 0   0 1 0 0 0 1 1   0.00     2   2   0   6   0.167 0.100 0.197   0.111 0.067 0.131  
D064 M --------------- 050  56 J   B B   E     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1   6   0.467 0.500 0.273   0.311 0.333 0.182  
D064 M --------------- 100  97 J   B B  16     5  1 0 0 0 1   1 1 0 0 0 0 1   0.00     3   3   0   9   0.200 0.000 0.346   0.143 0.010 0.231  
D064 M --------------- 100  96 J   B B  19     2  1 0 0 0 0   0 0 0 0 0 0 1   0.00     4   4   0   9   0.356 0.400 0.357   0.250 0.280 0.238  
D064 M --------------- 100 105 J   B B   2     1  1 0 0 0 0   0 0 0 0 0 0 0   1.00     3   0   3   9   0.000 0.000 0.000   0.000 0.000 0.000  
D064 M --------------- 100  92 J   B B  20     4  0 1 0 1 0   0 1 0 0 0 0 1   0.60     3   1   2   9   0.022 0.000 0.067   0.041 0.027 0.044  
D064 M --------------- 100  86 J   B B  24     2  0 0 0 0 0   0 0 0 0 0 1 1   0.00     3   3   0   9   0.311 0.000 0.470   0.254 0.047 0.313  
D064 M --------------- 100 103 J   B B  25     6  3 0 0 1 1   1 0 0 0 0 1 1   0.60     5   3   2   9   0.244 0.000 0.384   0.163 0.000 0.256  
D064 M --------------- 100  99 J   B B  26     3  0 0 0 1 0   0 0 1 0 0 0 1   1.00     4   2   2   9   0.311 0.000 0.426   0.211 0.003 0.284  
D064 M --------------- 100 102 J   B B  28     2  1 0 0 0 0   0 0 0 0 0 0 1   0.00     3   3   0   9   0.289 0.000 0.389   0.193 0.000 0.259  
D064 M --------------- 100  90 J   B B  29     3  0 1 0 1 0   0 0 0 0 0 0 1   0.00     3   3   0   9   0.200 0.000 0.265   0.167 0.033 0.176  
D064 M --------------- 100 115 J   B B   3     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     4   3   1   9   0.133 0.000 0.200   0.089 0.000 0.133  
D064 M --------------- 100  99 J   B B   E     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     5   0   5   9   0.000 0.000 0.000   0.003 0.003 0.000  
D064 M --------------- 200 197 J   B B  16     3  1 0 0 1 0   0 0 0 0 0 0 1   0.80     5   1   4  22   0.018 0.000 0.085   0.017 0.005 0.057  
D064 M --------------- 200 200 J   B B  19     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     9   6   3  22   0.164 0.000 0.280   0.109 0.000 0.187  
D064 M --------------- 200 205 J   B B   2     2  1 0 0 0 0   0 0 0 0 0 0 1   1.00     6   4   2  22   0.064 0.000 0.143   0.042 0.000 0.095  
D064 M --------------- 200 217 J   B B  20     4  1 0 0 0 0   0 1 1 0 0 0 1   0.60     8   2   6  22   0.073 0.000 0.210   0.048 0.000 0.140  
D064 M --------------- 200 157 J   B B  24     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     5   4   1  22   0.100 0.000 0.220   0.138 0.072 0.147
D064 M --------------- 200 181 J   B B  25     5  3 0 0 1 1   1 0 0 0 0 0 1   0.60     7   3   4  22   0.073 0.000 0.210   0.080 0.032 0.140  
D064 M --------------- 200 205 J   B B  26     4  0 0 0 1 0   0 1 1 0 0 0 1   1.00     8   6   2  22   0.227 0.000 0.356   0.152 0.000 0.237  
D064 M --------------- 200 195 J   B B  28     2  1 0 0 0 0   0 0 0 0 0 0 1   1.00     6   5   1  22   0.100 0.000 0.193   0.075 0.008 0.128
D064 M --------------- 200 175 J   B B  29     5  0 0 0 1 1   0 1 1 0 0 0 1   0.60     6   3   3  22   0.091 0.000 0.267   0.102 0.042 0.178
D064 M --------------- 200 215 J   B B   3     3  1 0 0 0 0   0 0 0 0 0 1 1   0.60     7   5   2  22   0.136 0.000 0.257   0.091 0.000 0.172  
D064 M --------------- 200 206 J   B B   E     1  0 0 0 1 0   0 0 0 0 0 0 0   1.00    11   6   5  22   0.091 0.000 0.182   0.061 0.000 0.122  
D064 P   AP880324-0193 100 104 J   B B   1     1  0 0 0 0 0   0 1 0 0 0 0 0   0.00     4   3   1  12   0.300 0.000 0.395   0.200 0.000 0.264  
D064 P   AP900131-0200 100 103 J   B B   1     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   2   2  11   0.273 0.000 0.467   0.182 0.000 0.311  
D064 P   AP901008-0136 100 105 J   B B   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.60     5   2   3  13   0.231 0.000 0.390   0.154 0.000 0.260  
D064 P      FT932-5869 100 105 J   B B   1     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.333 0.000 0.500   0.222 0.000 0.333  
D064 P  WSJ880412-0015 100 109 J   B B   1     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     6   3   3   9   0.200 0.000 0.400   0.133 0.000 0.267  
D064 P   AP880324-0193 100 102 J   B B  15     2  0 0 0 1 0   0 0 0 0 0 0 1   1.00     4   2   2  12   0.067 0.000 0.156   0.044 0.000 0.104  
D064 P   AP900131-0200 100 115 J   B B  15     2  1 0 0 1 0   0 0 0 0 0 0 0   1.00     4   2   2  11   0.109 0.000 0.302   0.073 0.000 0.201  
D064 P   AP901008-0136 100  98 J   B B  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  13   0.338 0.000 0.457   0.232 0.007 0.305  
D064 P      FT932-5869 100 101 J   B B  15     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.244 0.000 0.433   0.163 0.000 0.289  
D064 P  WSJ880412-0015 100 110 J   B B  15     2  0 0 0 0 0   0 1 0 0 1 0 0   1.00     5   4   1   9   0.311 0.000 0.437   0.207 0.000 0.291  
D064 P   AP880324-0193 100  97 J   B B  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  12   0.367 0.200 0.416   0.254 0.143 0.278  
D064 P   AP900131-0200 100  98 J   B B  16     3  2 0 0 0 1   1 0 0 0 0 0 0   1.00     2   1   1  11   0.091 0.000 0.302   0.067 0.007 0.201  
D064 P   AP901008-0136 100  97 J   B B  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.60     3   1   2  13   0.077 0.000 0.277   0.061 0.010 0.185  
D064 P      FT932-5869 100  90 J   B B  16     1  0 0 0 0 1   0 0 0 0 0 0 0   0.00     2   2   0   9   0.444 0.000 0.527   0.330 0.033 0.351  
D064 P  WSJ880412-0015 100  99 J   B B  16     4  0 1 0 1 1   0 0 0 0 0 0 1   1.00     3   2   1   9   0.244 0.000 0.397   0.166 0.003 0.265  
D064 P   AP880324-0193 100 106 J   B B  17     2  0 0 0 1 0   0 0 0 0 0 0 1   0.00     4   4   0  12   0.500 0.600 0.413   0.333 0.400 0.276  
D064 P   AP900131-0200 100  12 J   B B  17     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     1   0   1  11   0.000 0.000 0.000   0.293 0.293 0.000  
D064 P   AP901008-0136 100  36 J   B B  17     2  1 0 0 0 0   0 0 0 0 0 0 1   0.00     2   2   0  13   0.123 0.000 0.311   0.295 0.213 0.208  
D064 P      FT932-5869 100   0 J   B B  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     0   0   0   9   0.000 0.000 0.000   0.333 0.333 0.000  
D064 P  WSJ880412-0015 100  60 J   B B  17     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     3   2   1   9   0.200 0.000 0.400   0.267 0.133 0.267  
D064 P   AP880324-0193 100 114 J   B B  18     3  0 0 0 0 0   0 1 1 0 0 0 1   0.00     3   3   0  12   0.383 0.300 0.422   0.256 0.200 0.281  
D064 P   AP900131-0200 100  80 J   B B  18     3  0 0 0 0 1   0 0 1 0 0 1 0   1.00     2   1   1  11   0.091 0.000 0.302   0.127 0.067 0.201  
D064 P   AP901008-0136 100  95 J   B B  18     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  13   0.262 0.000 0.419   0.191 0.017 0.280  
D064 P      FT932-5869 100 105 J   B B  18     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.333 0.000 0.500   0.222 0.000 0.333  
D064 P  WSJ880412-0015 100  98 J   B B  18     2  0 0 0 0 0   0 0 0 0 1 0 1   0.00     3   3   0   9   0.200 0.000 0.361   0.140 0.007 0.240  
D064 P   AP880324-0193 100  80 J   B B  19     1  0 0 0 1 0   0 0 0 0 0 0 0   0.00     3   3   0  12   0.483 0.600 0.422   0.389 0.467 0.281  
D064 P   AP900131-0200 100  86 J   B B  19     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.327 0.000 0.467   0.265 0.047 0.311  
D064 P   AP901008-0136 100  94 J   B B  19     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  13   0.431 0.000 0.496   0.307 0.020 0.330  
D064 P      FT932-5869 100 101 J   B B  19     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.311 0.000 0.437   0.207 0.000 0.291  
D064 P  WSJ880412-0015 100  96 J   B B  19     6  0 1 0 1 1   0 1 1 0 0 0 1   0.40     6   3   3   9   0.200 0.000 0.346   0.147 0.013 0.231  
D064 P   AP880324-0193 100 104 J   B B  21     1  0 0 0 0 0   0 0 1 0 0 0 0   0.00     4   3   1  12   0.300 0.100 0.395   0.200 0.067 0.264  
D064 P   AP900131-0200 100 103 J   B B  21     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   2   2  11   0.218 0.000 0.405   0.145 0.000 0.270  
D064 P   AP901008-0136 100 109 J   B B  21     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  13   0.231 0.000 0.439   0.154 0.000 0.292  
D064 P      FT932-5869 100 105 J   B B  21     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.333 0.000 0.500   0.222 0.000 0.333  
D064 P  WSJ880412-0015 100 109 J   B B  21     1  0 0 0 0 0   0 0 0 0 0 0 1   0.60     4   2   2   9   0.200 0.000 0.361   0.133 0.000 0.240  
D064 P   AP880324-0193 100  89 J   B B  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  12   0.333 0.100 0.403   0.259 0.103 0.269  
D064 P   AP900131-0200 100  85 J   B B  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.236 0.000 0.418   0.208 0.050 0.279  
D064 P   AP901008-0136 100  96 J   B B  23     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   2   2  13   0.262 0.000 0.419   0.188 0.013 0.280  
D064 P      FT932-5869 100  66 J   B B  23     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   9   0.244 0.000 0.433   0.276 0.113 0.289  
D064 P  WSJ880412-0015 100  90 J   B B  23     1  0 0 0 0 1   0 0 0 0 0 0 0   1.00     4   2   2   9   0.178 0.000 0.367   0.152 0.033 0.244  
D064 P   AP880324-0193 100  98 J   B B  25     5  3 0 0 1 1   0 0 1 0 0 0 1   0.00     4   3   1  12   0.333 0.200 0.375   0.229 0.140 0.250  
D064 P   AP900131-0200 100  74 J   B B  25     2  3 0 0 0 1   0 0 0 0 0 0 0   0.60     3   1   2  11   0.018 0.000 0.060   0.099 0.087 0.040  
D064 P   AP901008-0136 100  91 J   B B  25     5  2 0 1 1 0   0 0 0 0 1 0 1   1.00     4   2   2  13   0.154 0.000 0.376   0.133 0.030 0.250  
D064 P      FT932-5869 100  84 J   B B  25     4  3 0 0 1 0   0 0 0 0 0 1 1   0.00     3   2   1   9   0.444 0.000 0.527   0.350 0.053 0.351  
D064 P  WSJ880412-0015 100  94 J   B B  25     4  3 0 0 0 0   0 1 1 0 0 0 1   0.40     7   4   3   9   0.289 0.000 0.448   0.213 0.020 0.299  
D064 P   AP880324-0193 100  93 J   B B  27     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  12   0.300 0.100 0.367   0.223 0.090 0.245  
D064 P   AP900131-0200 100 107 J   B B  27     2  0 0 0 0 0   0 0 1 0 0 1 0   0.00     3   3   0  11   0.182 0.000 0.405   0.121 0.000 0.270  
D064 P   AP901008-0136 100 140 J   B B  27     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   3   1  13   0.277 0.000 0.436   0.185 0.000 0.291  
D064 P      FT932-5869 100  66 J   B B  27     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   9   0.222 0.000 0.441   0.261 0.113 0.294  
D064 P  WSJ880412-0015 100 165 J   B B  27     2  0 0 0 0 0   0 0 0 0 1 0 1   1.00     8   5   3   9   0.333 0.200 0.387   0.222 0.133 0.258  
D064 P   AP880324-0193 100  89 J   B B  28     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  12   0.317 0.200 0.356   0.248 0.170 0.238  
D064 P   AP900131-0200 100 103 J   B B  28     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     4   3   1  11   0.327 0.000 0.467   0.218 0.000 0.311  
D064 P   AP901008-0136 100 115 J   B B  28     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   2   1  13   0.246 0.000 0.401   0.164 0.000 0.268  
D064 P      FT932-5869 100 107 J   B B  28     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.333 0.000 0.500   0.222 0.000 0.333  
D064 P  WSJ880412-0015 100  94 J   B B  28     3  1 1 0 0 1   0 0 0 0 0 0 0   1.00     4   3   1   9   0.267 0.000 0.412   0.198 0.020 0.275  
D064 P   AP880324-0193 100 110 J   B B  29     3  0 0 0 1 0   0 1 0 0 0 0 1   0.00     4   3   1  12   0.383 0.300 0.422   0.256 0.200 0.281  
D064 P   AP900131-0200 100 106 J   B B  29     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.309 0.000 0.459   0.206 0.000 0.306  
D064 P   AP901008-0136 100 100 J   B B  29     3  0 0 0 0 0   0 1 1 0 0 0 1   0.60     4   1   3  13   0.200 0.000 0.392   0.133 0.000 0.261  
D064 P      FT932-5869 100 101 J   B B  29     3  1 0 0 0 0   0 0 1 0 0 0 1   1.00     4   2   2   9   0.222 0.000 0.441   0.148 0.000 0.294  
D064 P  WSJ880412-0015 100 109 J   B B  29     2  0 0 0 0 0   0 0 0 0 1 1 0   1.00     5   3   2   9   0.311 0.000 0.470   0.207 0.000 0.313  
D064 P   AP880324-0193 100   7 J   B B  30     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  12   0.083 0.000 0.289   0.366 0.310 0.192  
D064 P   AP900131-0200 100  17 J   B B  30     1  1 0 0 0 0   0 0 0 0 0 0 0   1.00     1   0   1  11   0.000 0.000 0.000   0.277 0.277 0.000  
D064 P   AP901008-0136 100   9 J   B B  30     3  1 0 1 1 0   0 0 0 0 0 0 0   0.00     1   1   0  13   0.077 0.000 0.277   0.355 0.303 0.185  
D064 P      FT932-5869 100  13 J   B B  30     2  1 0 0 1 0   0 0 0 0 0 0 0   0.00     1   1   0   9   0.044 0.000 0.133   0.320 0.290 0.089  
D064 P  WSJ880412-0015 100   6 J   B B  30     5  1 0 0 1 1   0 0 1 0 0 1 0   0.00     1   0   1   9   0.000 0.000 0.000   0.313 0.313 0.000  
D064 P   AP880324-0193 100 113 J   B B  31     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  12   0.383 0.100 0.455   0.256 0.067 0.303  
D064 P   AP900131-0200 100 108 J   B B  31     2  0 0 0 0 0   0 1 0 0 0 0 1   1.00     4   2   2  11   0.127 0.000 0.313   0.085 0.000 0.209  
D064 P   AP901008-0136 100 110 J   B B  31     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  13   0.354 0.000 0.477   0.236 0.000 0.318  
D064 P      FT932-5869 100 112 J   B B  31     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.556 1.000 0.527   0.370 0.667 0.351  
D064 P  WSJ880412-0015 100 114 J   B B  31     2  0 0 0 0 0   0 1 0 0 0 0 1   0.60     5   2   3   9   0.133 0.000 0.283   0.089 0.000 0.189  
D064 P   AP880324-0193 100 107 J   B B   E     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     5   5   0  12   0.533 0.600 0.421   0.356 0.400 0.280  
D064 P   AP900131-0200 100 133 J   B B   E     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     7   2   5  11   0.382 0.000 0.451   0.255 0.000 0.301  
D064 P   AP901008-0136 100 112 J   B B   E     5  0 1 0 1 0   0 1 1 0 0 0 1   0.60     5   3   2  13   0.292 0.000 0.397   0.195 0.000 0.265  
D064 P      FT932-5869 100 110 J   B B   E     3  0 0 0 0 0   0 0 1 0 0 1 1   0.00     5   5   0   9   0.467 0.600 0.387   0.311 0.400 0.258  
D064 P  WSJ880412-0015 100 107 J   B B   E     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     5   5   0   9   0.356 0.200 0.410   0.237 0.133 0.273  
D065 M --------------- 010   8 J   F F  16     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.200 0.200 0.000   0.200 0.200 0.000  
D065 M --------------- 010   9 J   F F  19     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.200 0.200 0.000   0.167 0.167 0.000  
D065 M --------------- 010   5 J   F F  20     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.200 0.200 0.000   0.300 0.300 0.000  
D065 M --------------- 010   5 J   F F  25     0  - - - - -   - - - - - - -   0.00     1   0   1   1   0.000 0.000 0.000   0.167 0.167 0.000  
D065 M --------------- 010   9 J   F F  26     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.200 0.200 0.000   0.167 0.167 0.000  
D065 M --------------- 010  10 J   F F  29     0  - - - - -   - - - - - - -   0.00     1   0   1   1   0.000 0.000 0.000   0.000 0.000 0.000  
D065 M --------------- 010  10 J   F F   H     0  - - - - -   - - - - - - -   0.00     1   1   0   1   0.600 0.600 0.000   0.400 0.400 0.000  
D065 M --------------- 050  47 J   F F  16     3  1 0 0 1 0   0 0 0 1 0 0 0   0.00     1   0   1   3   0.000 0.000 0.000   0.020 0.020 0.000  
D065 M --------------- 050  50 J   F F  19     3  0 0 0 1 0   1 0 0 0 0 0 1   0.00     2   0   2   3   0.000 0.000 0.000   0.000 0.000 0.000  
D065 M --------------- 050  31 J   F F   2     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     1   0   1   3   0.000 0.000 0.000   0.127 0.127 0.000  
D065 M --------------- 050  37 J   F F  20     2  0 0 0 0 0   0 0 1 0 0 0 1   0.00     2   0   2   3   0.000 0.000 0.000   0.087 0.087 0.000  
D065 M --------------- 050  34 J   F F  24     4  0 1 0 0 0   0 0 1 1 0 0 1   0.00     1   1   0   3   0.067 0.000 0.115   0.151 0.107 0.077  
D065 M --------------- 050  44 J   F F  25     3  2 0 0 1 0   0 0 0 0 0 0 1   0.00     3   0   3   3   0.000 0.000 0.000   0.040 0.040 0.000  
D065 M --------------- 050  45 J   F F  26     6  2 1 1 1 1   0 0 0 0 0 0 1   0.00     5   1   4   3   0.067 0.000 0.115   0.078 0.033 0.077  
D065 M --------------- 050  50 J   F F  28     2  1 0 0 0 0   0 0 0 0 0 0 1   0.00     2   0   2   3   0.000 0.000 0.000   0.000 0.000 0.000  
D065 M --------------- 050  51 J   F F  29     2  1 0 0 0 0   0 0 1 0 0 0 0   0.00     2   1   1   3   0.067 0.000 0.115   0.044 0.000 0.077  
D065 M --------------- 050  47 J   F F   3     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   3   0.067 0.000 0.115   0.064 0.020 0.077  
D065 M --------------- 050  54 J   F F   H     4  0 0 1 0 1   0 1 0 0 0 0 1   0.00     3   1   2   3   0.267 0.000 0.462   0.178 0.000 0.308  
D065 M --------------- 100  99 J   F F  16     7  1 1 1 1 0   0 1 1 0 0 0 1   0.00     2   0   2   7   0.000 0.000 0.000   0.003 0.003 0.000  
D065 M --------------- 100  86 J   F F  19     4  1 0 0 1 0   0 0 1 0 0 0 1   0.00     3   1   2   7   0.029 0.000 0.076   0.066 0.047 0.050  
D065 M --------------- 100 115 J   F F   2     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     3   0   3   7   0.000 0.000 0.000   0.000 0.000 0.000  
D065 M --------------- 100  91 J   F F  20     3  0 0 0 0 0   0 0 1 0 0 1 1   0.00     4   1   3   7   0.057 0.000 0.151   0.068 0.030 0.101  
D065 M --------------- 100  81 J   F F  24     2  0 0 0 0 0   0 0 0 0 0 1 1   0.00     3   2   1   7   0.171 0.000 0.373   0.178 0.063 0.249  
D065 M --------------- 100  82 J   F F  25     4  2 0 0 1 0   0 0 1 0 0 0 1   0.40     4   1   3   7   0.114 0.000 0.302   0.136 0.060 0.202  
D065 M --------------- 100 100 J   F F  26     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     3   2   1   7   0.057 0.000 0.098   0.038 0.000 0.065  
D065 M --------------- 100 105 J   F F  28     2  1 0 0 0 0   0 0 0 0 0 0 1   0.00     4   1   3   7   0.029 0.000 0.076   0.019 0.000 0.050  
